Date,HiveID,ZipCode,BeeCount,BroodCount,HoneyCount
06/14/2012,61,02138,2,2,0
06/20/2012,57,02657,,,
06/20/2012,57,02657,,,
06/21/2012,94,02144,40,11,0
06/22/2012,68,01929,,,
06/23/2012,61,02138,0,2,0
06/26/2012,43,02657,40,14,14
06/26/2012,36,,35,14,14
06/26/2012,87,02657,24,12,6
06/26/2012,69,02657,42,20,12
06/26/2012,57,02657,4,3,0
06/27/2012,37,01966,20,15,5
06/27/2012,26,02657,18,10,4
06/27/2012,67,01930,20,0,17
06/27/2012,92,02666,40,28,14
06/27/2012,68,01929,20,2,17
06/27/2012,73,02666,60,36,24
06/27/2012,76,02666,60,26,14
06/27/2012,74,02666,7,4,2
06/27/2012,75,02666,40,14,22
06/27/2012,29,01984,10,1,30
06/27/2012,77,02666,10,1,3
06/27/2012,79,02666,12,2,2
06/27/2012,80,02666,,,
06/27/2012,81,02666,,,
06/27/2012,82,02666,,,
06/27/2012,91,02540,40,22,17
06/28/2012,65,02115,40,30,24
06/29/2012,33,02118,80,36,50
06/29/2012,58,01778,16,7,5
07/02/2012,66,02130,40,8,5
07/02/2012,83,02130,40,34,18
07/02/2012,35,02186,60,22,22
07/03/2012,37,01966,22,20,1
07/03/2012,84,02445,40,22,21
07/03/2012,67,01930,20,2,17
07/03/2012,88,02461,25,14,3
07/03/2012,29,01984,25,10,30
07/03/2012,50,03833,35,10,12
07/09/2012,96,02652,10,8,2
07/15/2012,92,02666,20,32,13
07/15/2012,96,02652,17,8,0
07/15/2012,26,02657,22,7,8
07/15/2012,57,02657,3,1,1
07/15/2012,36,,60,20,5
07/15/2012,87,02657,55,16,7
07/15/2012,71,02666,60,,
07/15/2012,72,02666,60,,
07/15/2012,73,02666,80,,
07/15/2012,74,02666,9,3,1
07/15/2012,75,02666,60,,
07/15/2012,76,02666,76,,
07/15/2012,51,02537,13,12,1
07/15/2012,52,02537,15,8,1
07/15/2012,53,02537,12,9,2
07/15/2012,54,02537,,,
07/15/2012,55,02537,18,8,1
07/15/2012,56,02537,40,12,4
07/16/2012,90,02067,32,23,7
07/16/2012,89,02152,16,9,5
07/16/2012,97,01945,10,8,1
07/20/2012,62,01879,30,20,10
07/20/2012,63,01879,70,20,30
07/20/2012,64,01879,30,5,10
07/21/2012,27,02155,20,10,10
07/21/2012,94,02144,40,25,20
07/21/2012,28,02139,40,20,15
07/21/2012,28,02139,40,20,20
07/21/2012,34,02140,20,18,20
07/24/2012,88,02461,32,22,1
07/24/2012,58,01778,24,14,5
07/25/2012,47,02116,60,28,32
07/25/2012,48,02116,43,27,10
07/25/2012,48,02116,,,
07/25/2012,49,02116,4,0,3
07/25/2012,91,02540,60,36,29
07/26/2012,26,02657,30,14,4
07/26/2012,87,02657,52,22,6
07/26/2012,43,02657,47,24,17
07/26/2012,57,02657,,,
07/26/2012,57,02657,10,10,1
07/30/2012,67,01930,14,0,9
07/30/2012,37,01966,30,19,6
07/30/2012,29,01984,18,8,5
07/31/2012,61,02138,2,3,0
08/01/2012,28,02139,,,
08/01/2012,34,02140,40,18,6
08/01/2012,46,02138,34,8,7
08/01/2012,61,02138,4,4,0
08/01/2012,65,02115,60,15,32
08/01/2012,30,02116,60,16,32
08/02/2012,35,02186,70,38,39
08/02/2012,50,03833,30,28,10
08/03/2012,45,02144,40,24,18
08/04/2012,66,02130,60,30,2
08/04/2012,37,01966,30,19,6
08/04/2012,68,01929,20,16,3
08/04/2012,67,01930,12,0,5
08/04/2012,38,02052,3,1,5
08/04/2012,38,02052,40,16,2
08/04/2012,98,02633,10,10,2
08/06/2012,43,02657,27,,17
08/06/2012,39,02420,45,30,7
08/06/2012,40,02420,45,10,8
08/06/2012,34,02140,,,
08/07/2012,26,02657,46,24,6
08/07/2012,69,02657,50,22,20
08/07/2012,53,02537,,,
08/07/2012,55,02537,,,
08/07/2012,56,02537,,,
08/07/2012,41,02748,40,4,30
08/07/2012,42,02748,40,17,15
08/07/2012,45,02144,,,
08/08/2012,45,02144,,,
08/08/2012,83,02130,50,7,4
08/10/2012,48,02116,60,,
08/10/2012,49,02116,6,0,0
08/14/2012,61,02138,1,2,0
08/14/2012,39,02420,60,16,9
08/14/2012,40,02420,60,,
08/15/2012,56,02537,60,16,10
08/15/2012,52,02537,12,8,0
08/15/2012,53,02537,24,14,2
08/15/2012,54,02537,48,26,5
08/15/2012,55,02537,40,16,2
08/17/2012,47,02116,60,20,10
08/20/2012,57,02657,16,12,0
08/20/2012,36,,60,,20
08/20/2012,96,02652,40,2,2
08/20/2012,92,02666,60,2,12
08/20/2012,98,02633,11,6,4
08/22/2012,104,02138,60,,20
08/22/2012,105,01770,,,
08/23/2012,100,03827,20,10,16
08/25/2012,29,01984,40,8,9
08/25/2012,68,01929,10,8,2
08/25/2012,68,01929,,,
08/25/2012,37,01966,36,18,22
08/27/2012,88,02461,14,12,0
08/27/2012,44,02476,40,20,16
08/27/2012,33,02118,45,3,20
08/27/2012,47,02116,,,
08/27/2012,48,02116,,,
08/27/2012,49,02116,14,3,4
08/27/2012,58,01778,20,13,1
08/28/2012,84,02445,60,14,20
08/28/2012,101,01581,,,
08/28/2012,102,01581,,,
08/29/2012,91,02540,60,46,6
08/31/2012,26,02657,55,6,8
08/31/2012,87,02657,60,,20
08/31/2012,36,,60,,20
08/31/2012,94,02144,40,14,9
08/31/2012,61,02138,10,5,5
08/31/2012,103,02138,10,8,5
09/05/2012,27,02155,40,5,6
09/05/2012,94,02144,,,
09/06/2012,104,02138,60,10,20
09/06/2012,103,02138,16,5,4
09/06/2012,61,02138,1,0,0
09/07/2012,101,01581,40,11,8
09/07/2012,102,01581,34,14,9
09/07/2012,63,01879,60,20,20
09/07/2012,64,01879,40,25,0
09/07/2012,62,01879,60,15,2
09/09/2012,50,03833,40,14,17
09/11/2012,104,02138,,,
09/11/2012,94,02144,,,
09/11/2012,27,02155,,,
09/12/2012,105,01770,10,8,6
09/14/2012,97,01945,6,4,1
09/14/2012,29,01984,20,10,2
09/14/2012,37,01966,40,20,30
09/14/2012,67,01930,10,0,9
09/14/2012,29,01984,22,10,0
09/15/2012,92,02666,60,18,28
09/15/2012,71,02666,,,
09/15/2012,72,02666,,,
09/15/2012,73,02666,,,
09/15/2012,75,02666,40,12,6
09/15/2012,76,02666,,,
09/16/2012,43,02657,60,7,9
09/16/2012,51,02537,20,9,0
09/16/2012,51,02537,,,
09/16/2012,52,02537,40,20,0
09/16/2012,53,02537,3,0,0
09/16/2012,54,02537,32,14,5
09/16/2012,55,02537,20,8,0
09/16/2012,56,02537,40,13,15
09/17/2012,103,02138,9,4,4
09/21/2012,37,01966,40,12,20
09/21/2012,67,01930,7,0,3
09/25/2012,44,02476,40,,4
09/27/2012,88,02461,0,0,0
09/30/2012,66,02130,6,0,0
10/01/2012,66,02130,6,0,2
10/09/2012,58,01778,4,0,0
10/09/2012,39,02420,,,
10/09/2012,39,02420,40,7,13
10/09/2012,40,02420,30,4,4
10/12/2012,41,02748,60,11,10
10/12/2012,42,02748,18,4,5
10/12/2012,35,02186,26,1,8
10/18/2012,37,01966,40,,4
10/18/2012,67,01930,7,0,4
10/18/2012,68,01929,0,0,0
10/18/2012,29,01984,13,0,0
10/22/2012,46,02138,16,0,6
10/22/2012,65,02115,15,3,16
10/26/2012,50,03833,16,0,7
10/31/2012,103,02138,18,,
11/01/2012,38,02052,5,0,1
11/01/2012,45,02144,36,3,7
11/01/2012,90,02067,40,4,8
11/02/2012,49,02116,16,3,2
11/02/2012,48,02116,24,0,20
11/02/2012,47,02116,40,0,38
11/02/2012,42,02748,32,,
11/02/2012,41,02748,32,,
11/03/2012,43,02657,40,2,16
11/03/2012,92,02666,8,0,0
11/03/2012,80,02666,40,0,20
11/03/2012,81,02666,40,2,22
11/03/2012,82,02666,40,1,22
11/03/2012,96,02652,16,0,0
11/03/2012,71,02666,40,,
11/03/2012,72,02666,40,,
11/03/2012,73,02666,80,,
11/03/2012,74,02666,40,,
11/03/2012,75,02666,,,
11/03/2012,76,02666,40,,
11/03/2012,26,02657,36,2,24
11/04/2012,69,02657,40,0,28
11/04/2012,87,02657,50,,
11/04/2012,36,,40,0,20
11/04/2012,57,02657,11,0,0
11/04/2012,98,02633,10,0,0
11/04/2012,100,03827,36,2,18
11/04/2012,51,02537,6,0,0
11/04/2012,52,02537,12,0,0
11/04/2012,53,02537,0,0,0
11/04/2012,54,02537,20,,
11/04/2012,55,02537,0,0,0
11/04/2012,56,02537,20,0,25
11/04/2012,105,01770,10,3,5
11/04/2012,58,01778,6,0,0
11/09/2012,91,02540,20,1,8
11/12/2012,27,02155,40,4,30
11/12/2012,44,02476,40,6,18
11/12/2012,89,02152,16,0,4
11/12/2012,101,01581,30,5,20
11/12/2012,102,01581,20,1,9
11/12/2012,97,01945,1,0,0
11/16/2012,84,02445,40,1,9
12/07/2012,62,01879,40,0,0
12/07/2012,63,01879,8,1,5
12/07/2012,64,01879,10,0,0
12/08/2012,84,02445,0.5,0,0
12/08/2012,83,02130,4,0,5
12/09/2012,58,01778,0,0,0
12/09/2012,39,02420,0,0,0
12/09/2012,40,02420,0,1,6
12/09/2012,28,02139,0,1,25
12/09/2012,46,02138,0,1,20
12/09/2012,94,02144,0,1,16
12/09/2012,83,02130,1,0,5
12/11/2012,47,02116,,,4
12/11/2012,48,02116,,,10
12/11/2012,49,02116,,,7
12/19/2012,34,02140,,,
12/20/2012,100,03827,,,
12/23/2012,33,02118,,,
01/08/2013,29,01984,7,1,1
01/08/2013,67,01930,0,0,0
01/08/2013,37,01966,,,
01/14/2013,91,02540,7,,
01/14/2013,52,02537,9,,
01/14/2013,51,02537,,,
01/14/2013,54,02537,,,
01/14/2013,56,02537,5,,
01/17/2013,27,02155,2,,8
01/17/2013,103,02138,2,,4
01/17/2013,104,02138,4,,4
01/21/2013,101,01581,,,
01/21/2013,102,01581,,,
01/21/2013,105,01770,,,
01/21/2013,100,03827,,,
01/26/2013,64,01879,6,,
01/28/2013,38,02052,0,0,3
01/28/2013,45,02144,0,0,6
01/28/2013,90,02067,0,0,16
01/28/2013,35,02186,7,0,2
02/10/2013,52,02537,,,
02/11/2013,56,02537,,,
02/11/2013,27,02155,0,0,36
02/11/2013,87,02657,6,,
02/11/2013,44,02476,0,?,?
02/11/2013,26,02657,10,,
02/11/2013,57,02657,,,
02/11/2013,43,02657,5,,10
02/11/2013,69,02657,8,,8
02/11/2013,36,,20,,6
02/11/2013,96,02652,,,
02/11/2013,92,02666,,,
02/11/2013,98,02633,,,
02/11/2013,29,01984,0,0,0
02/11/2013,97,01945,0,0,0
02/11/2013,89,02152,,,
02/13/2013,89,02152,0,0,0
02/13/2013,83,02130,0,0,0
02/13/2013,66,02130,0,0,0
02/13/2013,61,02138,0,0,0
02/13/2013,104,02138,0,0,10
02/13/2013,28,02139,,,
02/14/2013,33,02118,6,,6
02/22/2013,91,02540,,,
02/22/2013,52,02537,2,,
02/22/2013,56,02537,,,
03/01/2013,30,02116,,,
03/15/2013,91,02540,,,
03/15/2013,52,02537,,,
03/15/2013,41,02748,,,
03/15/2013,42,02748,,,
03/24/2013,44,02476,,,
03/24/2013,124,02465,,,
03/24/2013,125,02465,,,
03/24/2013,34,02140,,,
03/25/2013,134,01450,,,
03/25/2013,135,01450,,,
03/25/2013,136,01450,,,
03/25/2013,137,01450,,,
03/25/2013,138,01450,,,
03/25/2013,138,01450,,,
03/25/2013,100,03827,,,
03/25/2013,139,01450,,,
03/25/2013,58,01778,,,
03/25/2013,63,01879,,,
03/26/2013,29,01984,,,
03/26/2013,123,01949,,,
03/26/2013,68,01929,,,
03/26/2013,147,02052,,,
03/26/2013,148,02052,,,
03/26/2013,149,02052,,,
03/26/2013,150,02052,,,
03/26/2013,151,02052,,,
03/26/2013,152,02052,,,
03/26/2013,115,02052,,,
03/26/2013,90,02067,,,
03/26/2013,37,01966,,,
03/26/2013,113,02465,,,
03/26/2013,124,02465,,,
03/26/2013,125,02465,,,
03/26/2013,111,02458,,,
03/26/2013,121,02474,,,
03/26/2013,39,02420,,,
03/26/2013,40,02420,,,
03/26/2013,110,02067,,,
03/27/2013,36,,26,3,24
03/27/2013,87,02657,20,0,4
03/27/2013,43,02657,20,0,4
03/27/2013,69,02657,24,1,22
03/27/2013,57,02657,16,0,1
03/27/2013,26,02657,7,2,0
03/27/2013,169,02657,7,0,4
03/27/2013,71,02666,20,0,4
03/27/2013,72,02666,20,0,4
03/27/2013,73,02666,8,3,20
03/27/2013,74,02666,20,3,8
03/27/2013,80,02666,12,1,15
03/27/2013,79,02666,,,
03/27/2013,77,02666,,,
03/27/2013,81,02666,,,
03/27/2013,82,02666,6,1,22
03/27/2013,118,02472,,,
03/27/2013,98,02633,20,0,4
03/27/2013,116,02633,20,0,4
03/27/2013,34,02140,,,
03/27/2013,27,02155,,,
03/27/2013,119,02540,20,0,4
03/27/2013,41,02748,20,0,5
03/27/2013,42,02748,16,0,0
03/27/2013,120,02766,20,0,4
03/27/2013,51,02537,,,
03/27/2013,52,02537,,,
03/27/2013,55,02537,,,
03/27/2013,56,02537,,,
03/28/2013,46,02138,,,
03/28/2013,61,02138,,,
03/28/2013,104,02138,,,
03/28/2013,130,02116,20,0,4
03/28/2013,131,02116,20,0,4
03/28/2013,132,02116,20,0,4
03/28/2013,133,02116,20,,4
03/28/2013,28,02139,,,
03/29/2013,141,02115,16,0,0
03/29/2013,67,01930,,,
03/29/2013,37,01966,,,
03/30/2013,50,03833,,,
03/31/2013,47,02116,,,
04/01/2013,134,01450,7,3,1
04/01/2013,135,01450,14,0,1
04/01/2013,136,01450,12,3,1
04/01/2013,137,01450,13,0,2
04/01/2013,138,01450,13,2,1
04/01/2013,139,01450,12,1,1
04/01/2013,28,02139,,,
04/01/2013,84,02445,12,0,2
04/01/2013,48,02116,,,
04/01/2013,49,02116,,,
04/01/2013,66,02130,,,
04/01/2013,83,02130,,,
04/01/2013,114,02445,,,
04/01/2013,117,02136,,,
04/01/2013,122,02445,,,
04/01/2013,168,02445,,,
04/02/2013,123,01949,12,0,0
04/02/2013,29,01984,16,0,0
04/02/2013,68,01929,20,0,0
04/02/2013,67,01930,10,0,0
04/02/2013,37,01966,8,0,0
04/02/2013,141,02115,16,0,0
04/02/2013,141,02115,,,
04/03/2013,35,02186,16,2,3
04/03/2013,44,02476,10,0,6
04/03/2013,118,02472,16,?,?
04/03/2013,34,02140,12,?,0
04/03/2013,170,02140,14,?,0
04/03/2013,39,02420,10,0,2
04/03/2013,40,02420,10,0,0
04/03/2013,28,02139,16,0,1
04/03/2013,47,02116,14,0,8
04/03/2013,48,02116,12,0,2
04/03/2013,49,02116,12,0,4
04/03/2013,83,02130,14,0,4
04/03/2013,66,02130,16,0,4
04/03/2013,46,02138,7,0,0
04/03/2013,61,02138,10,0,0
04/03/2013,65,02115,13,1,3
04/03/2013,104,02138,30,2,4
04/03/2013,112,02152,12,0,2
04/03/2013,89,02152,14,0,2
04/05/2013,115,02052,10,2,1
04/05/2013,90,02067,11,0,2
04/06/2013,168,02445,,,
04/06/2013,122,02445,,,
04/06/2013,114,02445,,,
04/08/2013,123,01949,11,,
04/10/2013,177,01890,10,1,1
04/10/2013,130,02116,12,1,1
04/10/2013,131,02116,12,2,1
04/10/2013,132,02116,12,2,1
04/10/2013,133,02116,12,2,1
04/10/2013,176,02138,18,3,2
04/10/2013,174,02124,20,2,2
04/10/2013,175,02124,20,2,2
04/10/2013,88,02461,12,1,2
04/10/2013,105,01770,10,0,0
04/10/2013,58,01778,14,4,0
04/10/2013,27,02155,?,?,?
04/11/2013,51,02537,14,3,2
04/11/2013,52,02537,10,3,2
04/11/2013,55,02537,,,
04/11/2013,56,02537,,,
04/12/2013,169,02657,0,0,0
04/12/2013,26,02657,10,3,2
04/12/2013,36,,,,
04/12/2013,43,02657,12,1,1
04/12/2013,87,02657,10,2,2
04/12/2013,69,02657,26,,20
04/12/2013,98,02633,10,0,2
04/12/2013,116,02633,6,1,0
04/12/2013,126,02540,2,0,3
04/12/2013,127,02540,5,1,2
04/12/2013,128,02540,6,1,4
04/12/2013,119,02540,12,,
04/12/2013,41,02748,10,3,2
04/12/2013,42,02748,10,,
04/12/2013,120,02766,6,1,
04/12/2013,169,02657,,,
04/12/2013,169,02657,,,
04/12/2013,169,02657,,,
04/15/2013,171,02445,8,3,1
04/15/2013,172,02445,8,3,1
04/22/2013,141,02115,14,6,6
04/30/2013,33,02118,16,,
04/30/2013,39,02420,10,0,10
04/30/2013,40,02420,12,4,8
04/30/2013,121,02474,12,4,10
04/30/2013,184,02472,20,6,4
05/01/2013,123,01949,16,8,8
05/01/2013,29,01984,16,6,5
05/01/2013,68,01929,14,7,5
05/01/2013,67,01930,10,4,5
05/01/2013,37,01966,9,4,6
05/01/2013,188,02118,,,
05/02/2013,182,01772,,,
05/03/2013,27,02155,10,5,9
05/03/2013,177,01890,8,5,6
05/04/2013,89,02152,4,0,4
05/04/2013,118,02472,20,2,8
05/04/2013,34,02140,28,4,18
05/04/2013,170,02140,16,3,6
05/04/2013,28,02139,20,2,5
05/04/2013,104,02138,40,?,25
05/04/2013,61,02138,32,4,8
05/04/2013,176,02138,20,3,3
05/04/2013,46,02138,5,1,3
05/04/2013,111,02458,20,6,8
05/04/2013,84,02445,,4,
05/04/2013,113,02465,10,4,5
05/04/2013,110,02067,12,4,6
05/04/2013,66,02130,,6,
05/04/2013,83,02130,,3,
05/05/2013,168,02445,,3,
05/06/2013,41,02748,16,1,5
05/06/2013,41,02748,16,1,5
05/06/2013,42,02748,20,2,3
05/06/2013,141,02115,,0,2
05/07/2013,112,02152,20,6,8
05/07/2013,172,02445,,3,2
05/07/2013,171,02445,,4,3
05/07/2013,114,02445,,2,1
05/07/2013,181,01772,,,
05/07/2013,115,02052,16,12,4
05/07/2013,45,02144,16,12,2
05/07/2013,38,02052,16,10,1
05/07/2013,90,02067,16,6,2
05/07/2013,120,02766,20,14,2
05/07/2013,51,02537,20,16,3
05/07/2013,52,02537,14,5,1
05/07/2013,35,02186,20,1,6
05/07/2013,55,02537,15,8,2
05/07/2013,56,02537,20,14,2
05/07/2013,195,02052,20,12,3
05/08/2013,26,02657,19,0,3
05/08/2013,87,02657,20,12,4
05/08/2013,69,02657,40,18,20
05/08/2013,26,02657,,,
05/08/2013,57,02657,20,0,3
05/08/2013,43,02657,,,
05/08/2013,36,,60,25,6
05/08/2013,57,02657,24,8,1
05/08/2013,82,02666,1,1,8
05/08/2013,80,02666,40,9,5
05/08/2013,73,02666,15,10,18
05/08/2013,74,02666,28,10,5
05/08/2013,71,02666,20,16,3
05/08/2013,72,02666,15,0,4
05/08/2013,98,02633,8,0,2
05/08/2013,116,02633,8,0,3
05/08/2013,126,02540,1,0,2
05/08/2013,127,02540,14,5,2
05/08/2013,128,02540,16,4,2
05/08/2013,119,02540,17,0,4
05/13/2013,125,02465,,6,4
05/13/2013,88,02461,,6,4
05/13/2013,58,01778,,6,4
05/13/2013,100,03827,,6,5
05/13/2013,105,01770,,5,3
05/14/2013,133,02116,10,6,2
05/14/2013,130,02116,10,0,3
05/14/2013,131,02116,20,16,2
05/14/2013,132,02116,20,8,2
05/14/2013,175,02124,20,18,1
05/14/2013,174,02124,20,14,3
05/15/2013,117,02136,16,7,5
05/15/2013,124,02465,,5,4
05/15/2013,122,02445,,5,3
05/17/2013,51,02537,26,22,6
05/17/2013,52,02537,20,1,9
05/17/2013,55,02537,22,16,3
05/17/2013,56,02537,25,20,2
05/17/2013,143,02119,10,9,1
05/17/2013,144,02119,10,9,1
05/17/2013,142,02125,9,8,0
05/17/2013,63,01879,8,0,2
05/17/2013,62,01879,6,0,3
05/17/2013,64,01879,10,4,2
05/18/2013,178,02052,,,
05/18/2013,179,02052,,,
05/18/2013,197,01770,,,
05/18/2013,196,01770,,,
05/18/2013,198,01770,,,
05/18/2013,199,01770,,,
05/18/2013,200,01770,,,
05/18/2013,201,01770,,,
05/20/2013,181,01772,13,0,4
05/20/2013,182,01772,22,8,4
05/22/2013,190,01503,10,3,7
05/22/2013,191,01503,10,8,1
05/22/2013,145,02119,,,
05/23/2013,90,02067,8,4,0
05/23/2013,178,02052,10,10,2
05/23/2013,179,02052,10,9,2
05/23/2013,196,01770,10,10,1
05/23/2013,197,01770,10,8,1
05/23/2013,198,01770,10,8,1
05/23/2013,199,01770,10,7,2
05/23/2013,200,01770,10,6,2
05/23/2013,201,01770,10,8,2
05/24/2013,204,02138,0,0,0
05/24/2013,205,02138,20,0,0
05/24/2013,206,02138,20,0,0
05/24/2013,207,02138,20,0,0
05/24/2013,208,02138,20,0,0
05/24/2013,209,02138,20,0,0
05/24/2013,186,02118,20,0,0
05/24/2013,187,02118,20,0,0
05/24/2013,210,02138,20,0,0
05/24/2013,211,02138,20,0,0
05/24/2013,212,02138,20,0,0
05/24/2013,213,02138,20,0,0
05/24/2013,214,02138,20,0,0
05/24/2013,134,01450,16,14,2
05/24/2013,135,01450,17,10,3
05/24/2013,215,02138,20,0,0
05/24/2013,136,01450,8,3,1
05/24/2013,137,01450,16,7,2
05/24/2013,138,01450,13,6,2
05/24/2013,139,01450,17,15,3
05/24/2013,185,02144,10,8,10
05/25/2013,192,02118,,,
05/25/2013,192,02118,18,0,0
05/25/2013,193,02118,18,0,0
05/25/2013,216,02155,18,0,0
05/25/2013,217,02155,1,0,0
05/25/2013,219,02144,18,0,0
05/25/2013,185,02144,12,10,4
05/27/2013,226,02118,20,0,0
05/27/2013,227,02118,20,0,0
05/27/2013,228,02118,20,0,0
05/27/2013,229,02118,20,0,0
05/28/2013,92,02666,20,9,5
05/28/2013,64,01879,5,5,5
05/28/2013,194,02359,20,0,0
05/28/2013,230,02043,18,0,0
05/28/2013,62,01879,,,
05/28/2013,63,01879,,,
05/28/2013,64,01879,,,
